mag_x,mag_y,mag_z
39.3,-30.75,-20.4
40.05,-28.35,-22.2
39.3,-26.55,-22.2
40.5,-25.35,-22.2
40.05,-21.9,-22.95
39.9,-20.55,-23.25
39.9,-18.3,-22.8
39.6,-17.1,-23.55
39.6,-16.8,-22.05
37.2,-16.5,-23.7
35.25,-17.25,-24.15
34.2,-18,-24.45
31.8,-19.8,-24.6
31.8,-19.8,-25.05
31.35,-19.05,-24.6
29.85,-17.55,-25.05
28.65,-15.75,-25.5
26.55,-14.85,-25.05
26.4,-12.3,-25.5
25.5,-12.6,-25.35
23.25,-12.6,-25.05
20.25,-12.15,-26.1
19.5,-13.35,-26.4
18.6,-15.75,-25.95
15.45,-18.3,-24.6
14.4,-19.35,-25.05
13.8,-21.45,-24.15
13.05,-21.45,-25.2
13.5,-22.2,-24.75
12.75,-22.65,-24.45
12,-23.4,-24.45
11.1,-22.5,-23.85
9.9,-22.5,-23.55
10.5,-21.9,-23.4
8.4,-19.8,-23.25
6.9,-17.55,-22.8
4.5,-13.5,-22.65
3.3,-9.45,-22.5
5.25,-5.85,-20.1
6.45,-2.4,-20.4
11.25,1.65,-20.85
17.85,6.3,-20.1
26.4,7.05,-20.85
35.25,2.85,-19.65
44.25,-6.6,-19.65
47.7,-19.05,-18.45
43.05,-31.05,-19.35
36,-39.9,-18.6
25.35,-45.15,-17.25
15.3,-43.65,-17.55
6.15,-38.55,-17.7
0.6,-30.9,-17.4
-2.1,-22.8,-18.15
-3.6,-13.65,-17.7
-2.55,-6,-16.95
-0.15,-0.9,-16.5
1.35,2.25,-17.4
4.35,5.25,-16.2
5.25,7.8,-16.05
6.45,7.35,-15.75
6,7.8,-15.75
2.85,6.45,-15.6
-0.45,3.9,-14.25
-4.5,0.15,-13.95
-6.9,-7.2,-13.05
-11.85,-16.35,-11.25
-10.8,-26.1,-10.35
-7.65,-35.4,-10.05
-4.35,-42.75,-10.05
2.4,-48.3,-9.6
10.05,-53.25,-9.6
18,-54.15,-10.5
25.8,-54.15,-10.05
33.75,-52.05,-10.65
41.7,-47.25,-11.55
46.2,-43.8,-11.55
51.15,-37.5,-12.45
52.65,-31.5,-13.2
53.85,-5.1,-14.25
51.75,-1.5,-14.1
49.5,0.75,-14.4
48.45,0.75,-14.85
46.95,2.55,-15.6
48.3,-0.45,-16.05
49.8,-3.15,-17.55
48.45,-6,-18.15
49.05,-10.8,-18.6
49.95,-15.15,-19.5
43.8,-26.55,-20.4
43.2,-27.45,-21
41.1,-27.75,-21.75
39.75,-27.6,-21.9
37.95,-28.8,-22.65
37.5,-28.35,-22.2
36.75,-28.05,-22.95
37.95,-28.05,-22.65
35.7,-27.3,-21.9
36.6,-24.75,-22.8
32.85,-16.8,-25.05
30.9,-16.2,-25.5
30.6,-16.35,-25.65
29.55,-17.1,-25.05
28.95,-16.2,-25.5
27.45,-14.7,-25.5
26.4,-15.75,-24.75
27,-14.85,-25.35
23.7,-14.1,-25.05
22.5,-14.85,-25.65
16.35,-12.3,-25.2
15.45,-10.2,-23.25
14.7,-9.45,-24.3
16.35,-8.85,-24.15
17.4,-9.15,-24.3
15.15,-7.95,-23.85
13.8,-8.85,-24.15
12.75,-9.3,-24.15
12.3,-8.85,-23.7
10.35,-9.45,-23.55
3.3,-14.4,-21.75
1.8,-17.85,-19.5
1.2,-21.9,-20.4
3.6,-27.45,-19.95
6.15,-32.4,-20.25
12.75,-36.45,-19.05
17.85,-40.2,-21.15
25.8,-39.3,-19.95
33.45,-37.95,-20.85
40.8,-33.3,-18.6
47.4,-25.5,-19.2
49.5,-20.55,-18.75
47.4,-17.1,-19.2
48.75,-13.35,-19.5
49.05,-12.3,-18.3
49.95,-10.95,-17.7
51.75,-11.7,-16.95
53.1,-13.5,-16.5
53.85,-16.2,-15.3
53.55,-20.1,-14.1
53.85,-26.85,-14.7
50.25,-34.65,-15.15
42.9,-41.25,-14.85
34.5,-48.6,-13.5
26.25,-50.7,-13.05
17.85,-51.75,-12.75
9.75,-49.05,-12.15
2.85,-45.45,-12.3
-0.45,-42.45,-12.45
-2.7,-41.4,-11.7
-3.3,-39.6,-13.05
-1.05,-38.85,-13.8
-0.6,-38.85,-14.85
1.8,-39.6,-15.15
3,-41.4,-15
4.95,-41.7,-15
7.35,-43.05,-15.9
12,-44.85,-16.8
15.9,-45.75,-16.95
19.2,-46.5,-16.95
23.1,-45.15,-17.85
28.8,-43.5,-17.7
31.05,-40.8,-18.75
36.15,-37.35,-20.25
38.4,-33.9,-19.95
39.75,-28.8,-20.85
42,-26.55,-21.6
41.4,-25.95,-21.3
41.4,-23.25,-22.5
40.5,-21.9,-21.9
39.6,-20.1,-22.8
39.9,-22.05,-23.25
38.85,-22.05,-23.25
37.2,-23.85,-24.15
36.9,-25.5,-22.8
36.45,-25.65,-24.15
33,-28.05,-23.4
32.4,-28.8,-22.65
31.8,-28.95,-23.85
29.55,-29.7,-23.55
29.25,-29.4,-22.8
29.4,-28.8,-23.7
28.8,-27.45,-24.6
31.05,-25.5,-23.85
31.8,-24,-24.3
31.8,-22.8,-24.6
32.7,-20.7,-24.15
32.1,-18.6,-25.35
31.65,-16.5,-24.15
30.6,-15.6,-23.85
24.75,-10.65,-25.35
22.2,-10.65,-25.05
19.35,-9.3,-24.45
18,-10.65,-23.85
17.1,-11.55,-23.7
15.9,-12.6,-25.05
16.05,-13.05,-25.2
15.45,-12.9,-24.6
14.4,-12.9,-25.35
14.25,-13.8,-24.15
12.9,-18.6,-23.25
12.75,-19.95,-23.7
13.2,-20.55,-25.35
12.9,-21.3,-23.25
11.85,-22.05,-23.85
11.85,-24.45,-23.85
10.8,-24.15,-23.4
12.75,-25.65,-23.7
13.2,-27,-23.25
12.3,-28.8,-24.15
13.8,-31.05,-22.65
12.45,-33.15,-22.5
10.5,-33,-22.2
10.05,-31.8,-20.85
8.1,-31.95,-21.75
7.2,-30.3,-21.15
4.5,-29.55,-20.85
3.3,-27.75,-20.25
2.1,-26.25,-19.2
0.3,-23.25,-19.95
1.2,-8.1,-20.4
2.85,-7.2,-19.5
6.15,-4.95,-20.25
5.85,-4.2,-20.25
8.4,-2.55,-20.25
9.6,-0.3,-21.75
11.55,-0.9,-20.85
13.5,0.15,-22.2
14.55,0.9,-22.65
18,-0.75,-23.25
21.6,-2.1,-23.4
19.8,-1.65,-24.15
20.55,-1.65,-23.7
18.45,-1.8,-23.85
17.7,-1.8,-23.85
16.2,-1.5,-23.25
14.4,-2.25,-22.8
11.25,-3.15,-22.65
9.3,-5.1,-22.2
6.45,-7.05,-20.85
1.2,-28.35,-19.65
3.75,-33.3,-19.05
8.1,-37.35,-19.2
12.45,-40.05,-18.15
19.35,-42.15,-19.35
27.15,-40.65,-19.65
33,-38.7,-20.85
38.4,-33.9,-21
41.7,-27.45,-20.7
45.6,-21.9,-20.4
44.85,-1.65,-19.05
45.15,-1.5,-18.75
45.9,1.05,-18.15
44.7,1.8,-17.7
43.8,1.65,-17.25
45.15,3,-16.95
45.9,1.8,-16.65
46.95,0.75,-15.9
48.75,0.3,-15.15
49.2,-0.3,-15.6
52.5,-4.95,-14.1
54.15,-7.35,-13.95
56.4,-9.3,-14.25
56.7,-13.05,-12.45
58.8,-17.85,-13.05
58.05,-24,-10.5
56.1,-29.1,-10.95
53.1,-36,-9.9
49.95,-42,-11.55
44.7,-47.25,-12.3
29.55,-50.7,-12.3
29.4,-49.35,-13.5
32.85,-48,-14.85
35.55,-45,-15.15
39,-41.4,-16.05
43.05,-36.75,-18.6
44.55,-29.55,-19.35
45.3,-23.4,-19.35
44.55,-16.95,-20.4
42.9,-9.9,-21.3
39.15,-5.25,-22.05
34.2,-0.9,-21.9
27.75,0,-21.3
24.6,-0.45,-22.2
18.75,-1.05,-23.85
16.2,-2.55,-22.8
14.4,-2.55,-22.5
12.9,-3.3,-22.5
13.5,-5.4,-24.45
13.2,-5.7,-23.25
14.85,-7.05,-22.95
16.35,-6.6,-24.45
16.2,-4.5,-23.55
17.85,-6.3,-23.4
17.7,-6.75,-24.3
18.6,-7.8,-24.15
21.15,-6.3,-23.7
22.35,-8.1,-24.45
23.4,-9.6,-24.45
25.8,-9.9,-24.6
25.8,-10.65,-25.35
25.8,-11.7,-24.6
24.3,-14.1,-25.05
22.65,-14.25,-24.75
22.65,-13.5,-26.25
21.9,-13.05,-24.75
21.45,-12.9,-24.6
19.8,-12.3,-25.5
16.95,-14.1,-25.65
13.8,-15.75,-24.15
11.55,-18,-24.45
12.75,-22.65,-24.15
14.85,-25.65,-22.95
17.4,-29.4,-23.25
21.6,-31.5,-23.4
26.7,-31.5,-23.7
28.8,-30.45,-23.55
32.7,-27.6,-22.95
35.85,-26.7,-23.55
36.6,-23.55,-23.25
39.9,-16.8,-23.25
39.9,-14.4,-22.5
41.25,-13.5,-23.4
41.1,-12.6,-21.75
41.4,-11.4,-21.75
41.7,-12.15,-21.75
41.4,-10.65,-21.3
42.45,-10.65,-22.5
42.3,-12,-21.9
43.05,-12.75,-21.6
42.9,-22.5,-22.05
43.05,-24.15,-20.85
41.7,-27.75,-20.7
40.65,-30.9,-20.25
36.9,-32.85,-20.25
34.95,-36,-19.65
31.95,-38.7,-20.4
28.8,-41.25,-19.95
24.15,-40.65,-20.1
19.8,-43.35,-19.65
2.85,-33.9,-17.4
0.3,-31.2,-17.4
-0.6,-28.65,-18.15
-1.35,-28.65,-16.95
-1.65,-26.85,-16.8
-2.4,-27.3,-16.5
-3.45,-26.1,-17.25
-3.45,-25.65,-16.8
-3,-26.1,-17.55
-3.75,-26.1,-16.5
1.65,-33.3,-17.55
1.35,-35.4,-16.95
3.45,-36.45,-17.25
3.75,-37.95,-17.25
6.15,-39.3,-17.4
8.1,-40.35,-18.45
9.9,-42,-17.7
11.85,-43.05,-18.15
13.5,-41.7,-18.3
15.3,-42.9,-18.6
16.95,-43.8,-17.7
16.35,-43.65,-17.55
16.95,-44.55,-16.65
16.35,-43.65,-16.5
16.35,-44.1,-17.85
16.8,-44.1,-17.85
18,-45.45,-17.7
18,-45.45,-16.65
19.95,-45.45,-17.4
21.75,-45.75,-15.9
34.2,-42.9,-17.55
38.1,-38.85,-18.15
40.05,-36.45,-19.65
43.05,-31.8,-19.35
44.55,-26.85,-19.35
45.45,-22.8,-19.95
46.35,-17.7,-20.4
46.35,-13.5,-20.1
44.7,-9.9,-19.95
43.05,-6.6,-20.1
38.4,-0.3,-20.25
37.2,1.2,-20.85
37.5,0.9,-20.85
36.9,1.5,-20.7
38.1,0.75,-20.7
38.1,-0.75,-21.3
39.15,-1.5,-20.25
39.6,-3.75,-22.05
40.05,-5.4,-21.6
42.15,-8.4,-21
42.45,-20.1,-21.3
42.75,-21.15,-22.65
41.1,-24,-21.3
40.35,-24.75,-23.55
39.15,-25.5,-22.8
38.1,-25.2,-22.5
38.85,-25.2,-22.05
38.1,-25.2,-21.75
38.55,-23.85,-24.15
38.55,-23.1,-23.7
38.55,-16.5,-22.95
36.9,-13.65,-23.55
34.2,-11.25,-24.45
33.45,-9.6,-23.7
31.8,-7.2,-24.3
28.05,-5.7,-24.3
26.25,-4.5,-23.55
23.25,-5.7,-23.85
19.95,-5.25,-23.85
19.35,-7.05,-24.75
14.55,-9.3,-24.15
13.05,-9.3,-24.15
12.3,-10.5,-24.45
12,-10.05,-23.4
11.4,-10.2,-23.85
11.25,-10.5,-23.7
10.5,-8.85,-24.15
10.05,-9.6,-24.45
12.15,-9.15,-23.25
11.55,-7.35,-22.95
18.6,-4.35,-23.7
22.5,-4.95,-23.55
24.75,-7.95,-23.55
28.65,-10.05,-24.45
28.2,-15.45,-25.2
27.15,-19.65,-25.2
25.5,-22.05,-25.65
22.5,-24.75,-25.65
17.55,-24.15,-24.45
13.95,-22.5,-23.85
10.65,-19.8,-24.3
10.35,-17.1,-23.25
7.2,-15,-22.95
6.75,-12.3,-21.9
5.1,-9.45,-20.7
3.6,-5.7,-20.25
1.95,-4.65,-18.3
1.05,-3.75,-17.7
-0.15,-1.65,-16.5
-1.35,-0.75,-15.6
-1.05,1.8,-15.15
-1.8,2.55,-13.35
-5.1,1.5,-11.25
-7.95,-0.45,-10.35
-8.85,-2.55,-12.3
-10.8,-7.8,-9.9
-13.05,-13.05,-10.35
-13.8,-19.2,-8.4
-12.75,-27.6,-7.35
-10.8,-36.75,-7.35
-4.8,-44.25,-7.2
3.45,-49.35,-8.85
10.8,-53.25,-9.15
18.3,-54.75,-9.15
26.55,-54.6,-9.3
34.2,-52.5,-10.65
39.3,-49.8,-11.4
43.95,-46.5,-10.05
47.55,-45.9,-9.9
48.45,-43.05,-10.05
49.8,-40.65,-12.15
50.85,-36,-13.2
51.75,-30.15,-14.1
52.5,-22.05,-15.9
50.25,-17.1,-18.45
48.6,-12.75,-18.6
44.85,-10.8,-20.4
40.05,-8.85,-22.65
37.2,-6.6,-22.95
34.05,-5.25,-22.5
25.05,-8.4,-24.6
23.4,-10.5,-25.2
21,-12.15,-26.1
16.95,-14.4,-25.35
15.15,-15.9,-24.6
12.3,-17.7,-25.2
9.6,-19.8,-23.25
7.2,-18.45,-22.95
6,-16.95,-21.6
5.1,-14.4,-22.5
4.8,-6,-20.25
5.85,-3.3,-21
7.5,-2.4,-21.6
9.9,1.05,-20.25
12,2.1,-21.9
16.8,1.65,-20.4
19.5,1.5,-21.75
22.5,0.3,-22.5
24.6,0.15,-23.4
27,-1.8,-23.55
32.4,-13.05,-24.45
30.6,-14.85,-23.85
28.2,-14.7,-25.2
27.15,-14.25,-25.5
25.35,-12.3,-25.95
24.3,-10.65,-24.6
24.3,-10.95,-24.6
22.5,-9.45,-24.6
21.6,-7.8,-25.5
21,-6,-24.3
8.25,-2.4,-21.15
3.45,-5.4,-21.6
2.7,-6.6,-19.65
0,-9.45,-18.75
-2.55,-12.9,-17.7
-2.85,-17.55,-17.7
-2.7,-24.6,-17.55
-1.35,-33.6,-15.9
2.55,-42,-14.1
9.15,-47.7,-13.8
48,-43.05,-10.8
52.5,-37.8,-10.5
57.15,-32.25,-10.65
58.2,-26.1,-10.65
60.3,-20.1,-9.3
61.05,-15.9,-10.05
60.45,-8.55,-9.15
58.95,-6.3,-9.9
58.95,-0.45,-8.85
57.75,1.5,-9
51.75,8.7,-8.7
50.4,11.25,-9.6
50.25,9.9,-9
51.75,8.7,-9
50.4,7.35,-9.6
52.65,5.4,-11.7
53.25,1.5,-12.3
52.2,-2.25,-14.1
54,-6.45,-14.1
52.95,-11.7,-15.6
41.25,-34.5,-18.3
36.45,-38.25,-19.05
32.1,-39.6,-19.5
28.65,-39.45,-20.1
25.05,-39.6,-19.5
21.15,-39.45,-20.4
20.25,-38.55,-20.7
19.95,-36.6,-21.75
19.35,-34.95,-22.2
20.85,-34.5,-22.65
29.4,-32.25,-23.4
30.3,-31.2,-22.8
31.05,-28.2,-24.3
31.65,-29.1,-23.7
33.3,-27.45,-22.8
33.45,-26.85,-23.7
34.95,-28.05,-22.2
36,-26.85,-22.95
36,-26.1,-23.7
37.2,-26.1,-23.4
33.3,-29.4,-22.8
31.95,-30.75,-24.15
31.65,-30.75,-23.7
29.85,-31.65,-22.5
29.55,-31.95,-22.5
30.45,-34.5,-22.2
30.15,-34.5,-21.9
29.85,-35.4,-22.05
30.9,-35.25,-22.2
30.9,-35.7,-22.2
31.2,-37.2,-21.6
31.35,-37.8,-20.25
31.65,-36.45,-20.4
34.2,-36,-20.85
33.75,-36.75,-20.4
32.1,-37.35,-19.5
33.75,-39.45,-19.35
34.2,-38.7,-19.35
33,-40.95,-18.6
32.7,-40.95,-18.3
34.35,-42.3,-16.95
34.35,-42.3,-18.15
35.55,-40.8,-18.15
36.45,-40.95,-17.55
36.9,-40.35,-17.4
37.95,-40.2,-17.85
39.3,-39.9,-18.3
40.8,-36.75,-17.85
42.3,-37.2,-18.6
42.45,-33.15,-19.5
42.15,-30.15,-19.2
41.4,-27,-21
41.55,-21.9,-22.65
40.35,-19.05,-22.8
38.4,-14.85,-23.55
36.15,-10.65,-23.85
32.7,-9.3,-24.45
27.9,-6.6,-23.7
23.4,-7.05,-24.75
21.45,-9.45,-25.05
20.85,-12,-24.75
18.6,-16.2,-25.5
19.8,-18,-25.2
18.75,-21,-24.6
17.4,-22.8,-25.05
17.1,-25.35,-23.7
15.6,-25.65,-24.45
15.15,-25.5,-23.85
12,-24.9,-23.4
11.85,-23.25,-23.55
8.85,-22.05,-22.8
6.15,-19.05,-23.25
5.55,-16.8,-23.25
4.35,-14.85,-21.75
5.85,-14.1,-22.8
6.15,-14.1,-22.5
6.9,-14.4,-22.8
6.6,-16.8,-22.8
6.15,-18.6,-21.3
5.1,-22.05,-20.7
4.95,-23.4,-21.9
4.35,-27.75,-20.7
5.55,-31.95,-19.5
6.9,-35.4,-18.75
9.6,-37.05,-19.2
12.9,-39.3,-18.45
17.4,-41.25,-19.2
21.45,-43.05,-19.95
25.8,-41.55,-19.5
31.65,-41.7,-19.35
44.25,-31.8,-18.3
46.05,-31.8,-19.05
47.4,-30.45,-17.4
47.4,-32.4,-16.95
47.55,-33.3,-16.8
46.95,-34.35,-16.2
47.4,-35.4,-15.9
47.1,-36.75,-15.3
47.55,-38.7,-13.95
46.35,-39.45,-14.25
37.2,-46.65,-13.5
34.5,-47.1,-14.25
29.4,-49.35,-13.5
27.15,-48.3,-14.25
24.6,-49.05,-14.25
22.2,-50.4,-14.1
19.05,-49.05,-14.25
15.3,-47.85,-14.7
10.65,-46.2,-14.4
7.2,-44.4,-15
-4.5,-27.6,-16.05
-5.85,-20.55,-15.9
-4.95,-13.05,-17.25
-3,-7.05,-17.85
0,-1.8,-17.4
3.6,0.3,-17.7
6.15,4.5,-18.45
11.1,6.45,-17.4
14.85,7.8,-18.3
20.55,9.3,-18.3
37.5,1.65,-20.85
38.4,0.75,-20.25
39.3,-0.15,-20.85
41.1,-3,-21
41.55,-2.85,-20.85
41.25,-3.15,-21.15
41.4,-3,-20.7
40.65,-2.25,-20.7
40.65,-1.8,-21.3
38.55,1.2,-19.65
23.7,1.05,-22.05
20.85,0.45,-22.65
17.7,-0.75,-23.55
16.35,-1.65,-22.95
14.25,-2.4,-21.9
12.15,-4.5,-21.75
10.05,-8.85,-22.65
9,-11.55,-22.95
7.2,-12.3,-22.95
7.35,-16.8,-23.55
6.6,-25.2,-22.05
8.7,-31.05,-21.9
10.5,-35.7,-20.4
14.85,-40.95,-18.6
17.55,-41.7,-19.05
22.65,-42.45,-20.1
27,-43.05,-18.15
31.65,-42.9,-17.55
34.95,-39.9,-19.35
39.3,-38.7,-18.6
41.7,-38.1,-17.4
41.7,-37.05,-18.15
41.7,-38.1,-16.95
43.95,-39.6,-15.9
43.5,-39.9,-16.5
42.75,-40.95,-15
43.05,-40.95,-15.3
44.55,-41.7,-14.25
41.55,-43.65,-14.7
38.4,-43.5,-14.1
34.2,-46.35,-15.75
29.85,-48.9,-14.85
25.35,-51,-12.75
25.8,-51.45,-11.85
26.7,-53.25,-11.7
26.55,-53.85,-10.8
26.1,-54.3,-10.35
27,-54.9,-9.3
28.65,-54.3,-9.6
30.9,-54.3,-9.15
34.8,-54.6,-7.2
39.3,-53.55,-7.8
45.45,-50.4,-7.95
51.15,-44.1,-7.35
57.9,-35.7,-7.8
60.9,-26.85,-8.85
61.2,-21.9,-10.35
59.85,-18.6,-11.25
59.25,-17.55,-11.25
57,-18.3,-13.35
54.6,-18.45,-15
51.75,-17.85,-15.6
51.45,-17.55,-17.7
49.05,-17.7,-19.05
47.4,-17.55,-19.5
45.15,-17.85,-20.25
44.55,-18.45,-21.15
42.45,-20.55,-21
40.8,-20.7,-21.9
38.55,-19.65,-22.95
29.55,-14.1,-24.6
27,-13.65,-25.65
25.05,-13.65,-26.1
21,-14.85,-25.65
19.05,-16.2,-24.75
17.85,-17.7,-24.75
15.9,-19.35,-25.35
15.9,-22.5,-24.3
17.1,-23.85,-24.75
15.6,-24.6,-25.5
11.4,-30.45,-22.8
9.3,-30.3,-21.9
7.95,-28.8,-21.6
6.6,-28.95,-21
4.35,-28.2,-20.25
2.1,-26.25,-20.25
1.2,-24.6,-19.35
0.45,-21.9,-19.35
-0.9,-21.15,-19.05
-0.15,-19.2,-19.05
-5.85,-18.6,-15.9
-6.9,-17.85,-15.15
-9,-19.2,-14.25
-10.05,-19.95,-13.2
-9.9,-22.8,-11.85
-10.5,-26.55,-10.95
-10.05,-30.3,-9.9
-8.7,-33,-10.95
-6.9,-37.8,-10.05
-1.95,-44.1,-9.9
30.9,-52.05,-10.65
38.4,-50.4,-10.5
46.2,-43.8,-11.85
51.6,-35.7,-12.45
56.25,-28.95,-12.6
58.2,-19.65,-12.75
59.4,-12,-11.7
56.25,-4.2,-10.8
53.1,2.85,-12.45
46.8,8.55,-13.2
24.75,15.6,-14.1
21.45,15.15,-14.1
20.1,15.45,-14.7
19.05,13.5,-16.5
20.85,12.75,-16.8
24.15,11.55,-17.85
29.55,10.2,-18.15
34.2,7.35,-19.35
39.15,1.8,-18.75
42.45,-5.25,-19.95
45.6,-13.5,-21.9
43.95,-23.55,-19.95
39.15,-31.95,-21.3
29.55,-38.1,-21.3
17.7,-40.8,-19.95
7.35,-37.35,-19.5
0.9,-31.05,-19.65
-2.55,-24.45,-18.15
-3,-16.95,-18.3
-0.6,-9.9,-18.45
2.1,-3.75,-18.75
4.35,-0.3,-18.45
7.35,3,-19.2
10.65,3.75,-19.95
14.7,5.7,-20.25
17.85,6.6,-19.65
19.35,6.6,-20.1
20.85,7.05,-20.4
20.7,6,-22.5
19.2,4.95,-21
18.45,1.5,-20.7
15.6,-0.9,-23.4
13.65,-4.2,-22.5
11.55,-8.1,-22.95
10.05,-12,-22.95
9.75,-16.95,-24.15
10.5,-20.4,-22.95
14.4,-24.45,-24.6
17.7,-27,-23.85
21.45,-29.4,-24.3
23.7,-29.4,-24.6
27.75,-27.75,-23.55
29.7,-26.85,-23.7
32.1,-25.2,-25.05
32.7,-22.65,-24.75
33,-21.15,-24.75
33.75,-18.9,-24.15
34.35,-17.85,-24.6
35.7,-18.9,-25.2
36,-18,-24.15
36.15,-18.6,-23.55
35.25,-18,-24.45
35.25,-18,-24.75
36,-19.2,-23.7
36.6,-17.85,-24.3
36,-18.9,-23.4
34.95,-16.95,-24.15
33.3,-19.05,-25.65
32.1,-17.55,-25.05
31.95,-18.9,-24.75
32.85,-18.6,-24.3
34.5,-17.25,-24.75
36.45,-12.75,-24.15
36.15,-7.5,-23.25
34.95,-2.85,-22.2
31.05,0,-21.3
25.5,2.55,-22.05
18,2.25,-21.3
13.05,0.9,-21.15
7.65,-1.8,-19.95
5.1,-4.95,-20.7
4.2,-12,-21.15
5.1,-19.35,-22.05
5.85,-27,-22.5
9.6,-31.65,-20.25
13.95,-36.6,-21
19.8,-38.7,-21.15
26.25,-36.15,-22.5
32.85,-32.85,-22.8
35.7,-28.8,-22.2
36.6,-23.55,-22.8
37.95,-20.4,-22.95
41.25,-17.25,-21.9
43.5,-14.25,-19.65
43.5,-12,-22.65
43.05,-12.75,-21.15
43.8,-12.3,-21.15
45.9,-11.4,-19.95
46.35,-13.5,-20.4
48.3,-18.9,-18.6
46.8,-24.9,-18.3
43.5,-32.55,-18.6
39.75,-39.15,-17.55
33.3,-45.45,-16.95
24.75,-46.5,-15.9
19.35,-47.85,-16.05
17.55,-46.65,-15
14.4,-48,-15.15
12.15,-48.45,-14.85
11.4,-46.95,-13.35
10.8,-47.85,-14.25
11.4,-48.9,-14.1
11.85,-48.9,-13.35
13.95,-48.45,-13.05
15.6,-51,-12.75
19.8,-52.8,-12.45
23.85,-52.5,-12.15
28.95,-52.05,-11.7
33.75,-50.55,-12.75
37.5,-48.3,-13.2
52.95,-31.95,-12.3
54.3,-28.95,-13.05
56.7,-24.9,-13.2
57.75,-22.5,-12.6
57.45,-19.95,-11.7
58.65,-17.25,-12.75
57.15,-15,-13.2
58.05,-16.35,-13.05
57,-15.15,-14.1
56.4,-12,-13.95
54.3,-9.9,-16.65
54.3,-9.15,-15.6
52.65,-8.1,-16.8
50.25,-7.95,-16.95
49.2,-7.95,-18.75
49.05,-7.05,-17.85
47.1,-6.6,-19.35
46.65,-6,-19.2
44.25,-5.4,-20.1
42.75,-5.1,-20.4
33.75,-1.2,-22.95
31.95,-2.85,-23.7
30.6,-3.3,-23.55
28.8,-6,-25.05
28.05,-6.75,-24.3
27.15,-8.1,-24.75
24.9,-8.85,-25.2
23.1,-11.55,-26.25
21.6,-12.75,-24.75
20.55,-13.5,-26.25
13.65,-13.35,-25.35
12.3,-12.3,-24.45
12,-12.3,-24.45
9.9,-12.15,-23.55
7.65,-12.15,-22.8
7.95,-11.55,-22.65
6.75,-10.5,-22.65
4.8,-9.9,-22.5
5.25,-8.55,-20.85
7.65,-7.2,-21.75
15.6,-2.1,-22.95
17.7,-1.8,-23.25
19.2,-0.75,-23.25
22.95,-0.3,-23.25
26.1,-3.6,-23.7
28.5,-8.7,-24.3
31.05,-10.2,-25.35
30.3,-14.4,-24.6
27.9,-21.15,-25.95
24,-25.2,-25.35
19.05,-26.85,-24.45
13.8,-27.6,-23.7
10.8,-25.65,-23.7
8.85,-22.5,-22.8
5.25,-18.45,-22.65
4.5,-16.2,-21.6
2.7,-15,-20.1
1.8,-14.85,-20.25
-0.15,-16.95,-20.85
-1.2,-16.95,-20.1
-1.35,-17.55,-19.2
-4.05,-20.1,-18.15
-5.55,-25.5,-16.2
-4.5,-30.3,-15.75
-1.95,-37.5,-14.7
2.1,-41.25,-14.1
4.95,-45.6,-14.25
8.7,-46.35,-13.2
11.4,-49.95,-12.3
17.1,-52.5,-12.45
25.5,-51.9,-11.85
33.45,-51.3,-10.95
42.3,-47.1,-10.35
51,-40.35,-11.55
58.05,-31.65,-9.75
59.85,-20.55,-10.8
60.15,-7.8,-9.9
54.3,3,-10.8
47.7,10.65,-10.05
40.5,15.45,-10.65
32.7,20.4,-10.35
26.4,18.9,-11.7
22.2,18.6,-13.05
19.8,17.25,-13.2
19.95,15.9,-14.4
21.15,17.25,-12.75
25.05,15.15,-14.85
29.55,13.35,-15.6
35.85,9.9,-16.2
42.75,2.85,-17.55
46.8,-5.1,-19.05
47.7,-14.1,-19.95
45.3,-23.85,-19.35
43.05,-31.8,-20.4
39.15,-34.65,-19.2
37.35,-37.05,-19.2
31.95,-39.45,-20.1
31.2,-39.9,-20.1
31.8,-38.55,-20.7
33.3,-35.85,-21.3
36.15,-33.9,-21.75
38.85,-28.95,-21.75
39.75,-23.1,-22.65
41.4,-16.8,-22.5
39.75,-9.3,-22.65
35.55,-4.2,-22.05
29.25,-0.75,-22.05
21.6,-1.2,-22.95
17.7,-0.75,-22.8
13.05,-3.15,-23.4
10.65,-6.45,-23.25
10.8,-8.85,-22.95
11.25,-13.05,-24.15
9.6,-16.35,-22.8
8.7,-18,-24.45
9.75,-19.95,-23.7
12,-21.15,-24.75
14.55,-20.4,-23.7
14.55,-19.65,-24.15
17.55,-20.7,-24.15
16.2,-21,-25.35
17.4,-21,-25.05
17.7,-22.05,-24.6
15.9,-22.8,-25.05
13.95,-21.3,-25.65
11.85,-19.35,-24.3
11.4,-16.35,-23.25
9.3,-12.75,-23.7
8.85,-10.95,-22.8
10.05,-8.55,-22.95
8.4,-7.5,-23.25
9.15,-5.25,-22.8
7.65,-5.7,-21.75
6.15,-6,-21.75
4.35,-5.7,-20.7
3.6,-6.45,-19.5
0.6,-8.4,-19.5
1.65,-12,-19.35
0.45,-14.25,-19.05
1.05,-17.85,-19.95
8.7,-37.95,-18.6
13.5,-39.45,-19.05
18.75,-42,-18.75
24.3,-42.3,-18.75
27.9,-41.7,-19.35
32.85,-39.6,-19.95
37.95,-37.2,-19.35
41.1,-33.9,-19.95
44.4,-30.45,-19.5
45.45,-28.65,-19.5
